LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment,Pay_delay_mean,Pay_delay_max,Pay_delay_std,Bill_mean,Bill_std,Bill_max,Pays_amts_total,Pays_amts_mean,Utilization_1,Utilization_mean,Risk_score
350000.0,1,1,1,30,-2,-2,-2,-2,-2,-2,51672.0,31250.0,29178.0,29180.0,52550.0,43538.0,13113.0,12110.0,15044.0,32244.0,40218.0,112406.0,0,-2.0,-2,0.0,39561.333333333336,11098.211940067942,52550.0,225135.0,37522.5,0.14763386390324598,0.11303205800364381,-1.7739358839927122
20000.0,1,3,1,28,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.5,1,1.224744871391589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5
160000.0,2,3,1,30,-1,-1,0,-1,-1,-1,2215.0,8977.0,3300.0,10770.0,11800.0,10043.0,8977.0,1000.0,10770.0,11800.0,10043.0,5325.0,0,-0.8333333333333334,0,0.408248290463863,7850.833333333333,4066.0545700551866,11800.0,47915.0,7985.833333333333,0.013843663477103267,0.04906740166207294,-0.7351985300091876
150000.0,1,3,2,29,1,3,2,2,2,2,54803.0,52996.0,51169.0,53979.0,52639.0,58508.0,0.0,0.0,4000.0,0.0,7127.0,0.0,1,2.0,3,0.6324555320336759,54015.666666666664,2523.5189451768865,58508.0,11127.0,1854.5,0.36535089766068224,0.36010204376415267,2.7202040875283053
150000.0,1,3,1,44,0,-1,-1,0,0,0,80015.0,19386.0,39008.0,19483.0,32901.0,8790.0,19418.0,40010.0,19.0,20000.0,0.0,13669.0,0,-0.3333333333333333,0,0.5163977794943223,33263.833333333336,25299.29970111162,80015.0,93116.0,15519.333333333334,0.5334297771348191,0.2217574105061522,0.11018148767897107
50000.0,1,2,2,46,0,0,0,0,0,0,45206.0,45836.0,49577.0,18666.0,19058.0,19450.0,2362.0,20103.0,667.0,692.0,709.0,689.0,0,0.0,0,0.0,32965.5,15310.026384693138,49577.0,25222.0,4203.666666666667,0.9041019179616407,0.6592968140637188,1.3185936281274375
500000.0,1,1,1,45,-1,-1,-1,-1,0,-1,6197.0,4934.0,6783.0,11507.0,4883.0,5897.0,4969.0,6802.0,11523.0,14.0,5914.0,7622.0,0,-0.8333333333333334,0,0.408248290463863,6700.166666666667,2467.071171787848,11507.0,36844.0,6140.666666666667,0.012393975212049576,0.013400306532720268,-0.8065327202678928
480000.0,2,2,1,37,-1,-1,-1,-1,-1,-1,5269.0,2217.0,9731.0,9272.0,2718.0,1498.0,2217.0,9731.0,9272.0,2718.0,1498.0,1138.0,0,-1.0,-1,0.0,5117.5,3628.732161513164,9731.0,26574.0,4429.0,0.010977060464457365,0.010661436122008079,-0.9786771277559838
340000.0,1,1,2,44,0,0,0,0,0,0,83059.0,85634.0,73950.0,59324.0,156094.0,110234.0,20000.0,5000.0,2000.0,112000.0,4234.0,4000.0,1,0.0,0,0.0,94715.83333333333,34380.971483753434,156094.0,147234.0,24539.0,0.24429045796924126,0.2785751610534479,0.5571503221068957
180000.0,2,1,1,47,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.5,1,1.224744871391589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5
50000.0,2,3,3,45,0,0,0,0,0,0,25649.0,22379.0,16670.0,8433.0,8609.0,8783.0,1347.0,1138.0,302.0,312.0,317.0,321.0,0,0.0,0,0.0,15087.166666666666,7657.879769666449,25649.0,3737.0,622.8333333333334,0.5129697406051879,0.3017372985873616,0.6034745971747232
360000.0,2,1,2,31,0,0,0,0,0,0,114287.0,114746.0,115304.0,114966.0,113208.0,113504.0,5200.0,5000.0,4000.0,5000.0,8000.0,4000.0,0,0.0,0,0.0,114335.83333333333,832.9505187384582,115304.0,31200.0,5200.0,0.31746300704720265,0.31759865481855143,0.6351973096371029
350000.0,1,3,1,31,0,0,0,0,0,0,232501.0,231747.0,197689.0,207984.0,183208.0,190436.0,20000.0,20023.0,20014.0,20000.0,20000.0,20000.0,0,0.0,0,0.0,207260.83333333334,20930.33751678808,232501.0,120037.0,20006.166666666668,0.6642866734666473,0.5921721176034735,1.184344235206947
180000.0,1,2,2,30,-1,-1,-1,-1,-1,-1,10000.0,10000.0,10970.0,12786.0,10300.0,10000.0,10000.0,10970.0,12786.0,10300.0,10000.0,11080.0,0,-1.0,-1,0.0,10676.0,1100.076360985909,12786.0,65136.0,10856.0,0.05555524691529491,0.05931078160676885,-0.8813784367864623
50000.0,1,1,1,34,0,0,0,0,0,0,45341.0,31383.0,16235.0,17035.0,15601.0,16349.0,2115.0,2000.0,2022.0,1000.0,1000.0,2000.0,0,0.0,0,0.0,23657.333333333332,12223.991977527909,45341.0,10137.0,1689.5,0.9068018639627208,0.4731372039225882,0.9462744078451764
70000.0,2,2,1,31,-1,0,0,0,2,2,6895.0,16381.0,18715.0,22630.0,22276.0,13564.0,10000.0,3000.0,4100.0,0.0,1000.0,0.0,1,0.5,2,1.224744871391589,16743.5,5939.35736422721,22630.0,18100.0,3016.6666666666665,0.0984985928772446,0.239189440150855,0.9783788803017099
40000.0,2,3,2,23,2,2,2,0,0,0,34415.0,35170.0,34305.0,34985.0,35719.0,36428.0,1600.0,0.0,1250.0,1296.0,1302.0,1348.0,1,1.0,2,1.0954451150103321,35170.333333333336,804.5420229339588,36428.0,6796.0,1132.6666666666667,0.860353491162721,0.8792363524245228,2.7584727048490456
270000.0,2,1,1,37,-1,-1,0,0,0,0,1257.0,71665.0,69256.0,67842.0,68235.0,72706.0,73700.0,3168.0,3000.0,4000.0,8000.0,3000.0,0,-0.3333333333333333,0,0.5163977794943223,58493.5,28105.597953076893,72706.0,94868.0,15811.333333333334,0.004655538312821064,0.2166417902155918,0.09995024709785028
70000.0,2,2,2,23,0,0,0,0,0,0,4753.0,5843.0,6720.0,8171.0,7127.0,9044.0,1172.0,1049.0,1500.0,500.0,2000.0,3000.0,0,0.0,0,0.0,6943.0,1549.959354305783,9044.0,9221.0,1536.8333333333333,0.06789903001385694,0.09918429736718047,0.19836859473436094
280000.0,1,1,2,41,-2,-2,-2,-2,-2,-2,5819.0,14656.0,8971.0,5747.0,11927.0,40170.0,3683.0,9059.0,5787.0,11985.0,40370.0,8314.0,0,-2.0,-2,0.0,14548.333333333334,13024.009822887369,40170.0,79198.0,13199.666666666666,0.02078206863546916,0.051958147768519876,-1.8960837044629604
260000.0,2,2,1,42,0,0,0,0,0,0,194654.0,184008.0,174268.0,181592.0,174184.0,153907.0,6540.0,7691.0,12831.0,6015.0,6410.0,9606.0,0,0.0,0,0.0,177102.16666666666,13641.70036933324,194654.0,49093.0,8182.166666666667,0.7486663512832643,0.6811595596427192,1.3623191192854385
20000.0,2,1,2,23,0,0,2,0,0,0,6988.0,8310.0,10015.0,9195.0,9539.0,9574.0,1444.0,2000.0,329.0,492.0,342.0,354.0,1,0.3333333333333333,2,0.816496580927726,8936.833333333334,1112.5242319458334,10015.0,4961.0,826.8333333333334,0.34938253087345633,0.4468193257003817,1.2269719847340967
80000.0,2,1,2,26,0,0,0,0,0,0,78128.0,71083.0,58715.0,39389.0,12012.0,2900.0,3362.0,1389.0,889.0,900.0,58.0,0.0,1,0.0,0,0.0,43704.5,31138.143944365085,78128.0,6598.0,1099.6666666666667,0.9765877926525919,0.5462994212572343,1.0925988425144686
20000.0,1,3,1,27,1,3,2,0,0,-2,20386.0,20757.0,19200.0,20000.0,0.0,0.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0,0.6666666666666666,3,1.7511900715418263,13390.5,10385.076826870372,20757.0,2000.0,333.3333333333333,1.0192490375481227,0.6694915254237288,2.005649717514124
290000.0,1,1,2,37,2,0,0,0,0,0,131279.0,134113.0,136948.0,139674.0,142793.0,162091.0,4700.0,4800.0,4735.0,5100.0,21500.0,6000.0,1,0.3333333333333333,2,0.816496580927726,141149.66666666666,11027.38699178852,162091.0,46835.0,7805.833333333333,0.45268464591501406,0.48672131015640174,1.3067759536461367
180000.0,2,2,2,33,0,0,0,-1,-1,0,10083.0,11211.0,13669.0,316.0,120961.0,123355.0,1600.0,3316.0,316.0,120961.0,5000.0,3100.0,0,-0.3333333333333333,0,0.5163977794943223,46599.166666666664,58708.466797955705,123355.0,134293.0,22382.166666666668,0.056016355464691865,0.2588828210213647,0.18443230870939603
250000.0,2,1,1,43,-1,-1,2,-1,-1,-1,1041.0,6854.0,3774.0,4508.0,2916.0,4969.0,6854.0,0.0,4508.0,2916.0,4969.0,0.0,0,-0.5,2,1.224744871391589,4010.3333333333335,1965.8847032994245,6854.0,19247.0,3207.8333333333335,0.004163983344066624,0.016041269168256662,-0.4679174616634867
230000.0,1,1,2,30,0,0,0,0,0,0,149545.0,136888.0,74555.0,45100.0,64387.0,45782.0,60000.0,20000.0,5000.0,30000.0,35000.0,90000.0,0,0.0,0,0.0,86042.83333333333,45860.5535920214,149545.0,240000.0,40000.0,0.6501928252485859,0.3740976488508021,0.7481952977016042
240000.0,2,2,2,41,0,-1,-1,-1,-1,0,8435.0,169.0,1913.0,150.0,482.0,5482.0,169.0,1921.0,150.0,482.0,5000.0,5000.0,0,-0.6666666666666666,0,0.5163977794943223,2771.8333333333335,3436.455814740918,8435.0,12722.0,2120.3333333333335,0.03514568689297128,0.011549257433649582,-0.6435681517993675
190000.0,2,2,1,34,0,0,0,0,0,0,139569.0,101823.0,100209.0,85218.0,112672.0,76224.0,4500.0,40000.0,25000.0,35000.0,2897.0,20000.0,0,0.0,0,0.0,102619.16666666667,22236.44688718651,139569.0,127397.0,21232.833333333332,0.7345698180535892,0.5400980345717479,1.0801960691434958
200000.0,1,1,2,29,-1,-1,-1,-1,-1,-1,170.0,3300.0,38526.0,-93.0,18681.0,12399.0,3318.0,42497.0,0.0,18774.0,12461.0,9526.0,0,-1.0,-1,0.0,12163.833333333334,14900.618368600233,38526.0,86576.0,14429.333333333334,0.0008499957500212498,0.060818862572353805,-0.8783622748552924
30000.0,1,2,2,43,0,0,0,0,0,-2,28118.0,29266.0,28829.0,15762.0,0.0,0.0,2000.0,1209.0,700.0,0.0,0.0,0.0,0,-0.3333333333333333,0,0.816496580927726,16995.833333333332,14096.258090949765,29266.0,3909.0,651.5,0.9372354254858172,0.5665088941479728,0.7996844549626123
180000.0,2,3,2,42,0,0,0,0,0,0,102646.0,82849.0,78064.0,73437.0,108072.0,49206.0,5006.0,5000.0,5005.0,42500.0,3000.0,2000.0,0,0.0,0,0.0,82379.0,21307.880964563323,108072.0,62511.0,10418.5,0.5702523874867362,0.457658568563508,0.915317137127016
210000.0,2,1,2,33,-1,-1,-1,0,0,-2,1888.0,320.0,1403.0,418.0,-16.0,-342.0,320.0,1409.0,0.0,0.0,0.0,2108.0,1,-0.8333333333333334,0,0.752772652709081,611.8333333333334,858.0509114654367,1888.0,3837.0,639.5,0.008990433378888671,0.002913478189786398,-0.8275063769537606
30000.0,2,2,1,34,-1,-1,2,-1,-1,3,5088.0,996.0,888.0,656.0,1957.0,1536.0,996.0,0.0,656.0,1957.0,0.0,0.0,1,0.16666666666666666,3,1.8348478592697182,1853.5,1653.7842362291399,5088.0,3609.0,601.5,0.16959434685510483,0.06178127395753475,0.2902292145817362
60000.0,2,2,2,44,0,0,0,0,0,0,43221.0,41539.0,40356.0,39672.0,39863.0,40319.0,2021.0,1918.0,1390.0,1576.0,1647.0,1516.0,0,0.0,0,0.0,40828.333333333336,1340.2533591327674,43221.0,10068.0,1678.0,0.7203379943667606,0.6804608812075355,1.360921762415071
200000.0,1,1,1,29,-1,-1,-1,0,0,-1,295.0,1130.0,12791.0,40341.0,9238.0,1017.0,1130.0,12791.0,28000.0,1000.0,2000.0,74179.0,0,-0.6666666666666666,0,0.5163977794943223,10802.0,15353.472545323419,40341.0,119100.0,19850.0,0.0014749926250368747,0.05400972995135024,-0.5586472067639662
150000.0,2,1,2,35,0,0,2,2,0,0,128102.0,136722.0,137525.0,133431.0,135837.0,143319.0,12644.0,4926.0,0.0,5122.0,10349.0,0.0,1,0.6666666666666666,2,1.0327955589886446,135822.66666666666,5004.6122993361505,143319.0,33041.0,5506.833333333333,0.854007639949067,0.9054784079217248,2.477623482510116
130000.0,2,1,1,41,-1,-1,2,2,2,0,767.0,9637.0,8256.0,14890.0,13742.0,7630.0,9804.0,0.0,7600.0,0.0,5000.0,10000.0,1,0.6666666666666666,2,1.505545305418162,9153.666666666666,5052.830441115817,14890.0,32404.0,5400.666666666667,0.005899954615733725,0.07041227887990605,0.8074912244264788
210000.0,2,2,1,34,0,0,0,0,-1,0,149092.0,153941.0,157358.0,3561.0,34600.0,32581.0,7000.0,7600.0,1019.0,36500.0,3000.0,3000.0,0,-0.16666666666666666,0,0.408248290463863,88522.16666666667,72030.70795547318,157358.0,58119.0,9686.5,0.7099585240070285,0.42153211968831894,0.6763975727099713
140000.0,2,2,1,37,-1,0,0,0,0,0,65863.0,63803.0,61998.0,63517.0,62463.0,62168.0,3000.0,10000.0,6500.0,3900.0,6700.0,2000.0,0,-0.16666666666666666,0,0.408248290463863,63302.0,1452.3250324910055,65863.0,32100.0,5350.0,0.4704466396668595,0.4521539131863344,0.7376411597060022
80000.0,2,2,1,39,1,2,0,-1,-1,-1,38986.0,34931.0,33890.0,2065.0,5215.0,3745.0,6.0,1000.0,2065.0,5215.0,3745.0,1390.0,1,0.0,2,1.2649110640673518,19805.333333333332,17779.725314713574,38986.0,13421.0,2236.8333333333335,0.48731890851364357,0.24756357212201513,0.49512714424403026
240000.0,2,1,1,36,-1,-1,-1,-1,-1,-1,12181.0,6746.0,12104.0,2788.0,4084.0,3288.0,6746.0,12104.0,2788.0,4084.0,3288.0,4788.0,0,-1.0,-1,0.0,6865.166666666667,4309.8017781177205,12181.0,33798.0,5633.0,0.05075395519185337,0.028604741924686428,-0.9427905161506271
50000.0,1,3,2,44,0,0,0,0,0,0,48138.0,49262.0,49878.0,16748.0,17177.0,17691.0,2203.0,2139.0,700.0,700.0,800.0,1000.0,0,0.0,0,0.0,33149.0,17476.87432008367,49878.0,7542.0,1257.0,0.9627407451850963,0.6629667406651867,1.3259334813303734
50000.0,1,1,2,30,0,0,2,2,2,0,45948.0,50813.0,45393.0,49351.0,45473.0,48595.0,6012.0,10.0,8212.0,1200.0,4008.0,4407.0,0,1.0,2,1.0954451150103321,47595.5,2302.3186356366923,50813.0,23849.0,3974.8333333333335,0.9189416211675766,0.9518909621807564,2.903781924361513
160000.0,1,2,1,49,-1,-1,-1,-1,-1,-1,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,870.0,0,-1.0,-1,0.0,435.0,0.0,435.0,3045.0,507.5,0.0027187330079187005,0.0027187330079187005,-0.9945625339841626
260000.0,2,1,2,31,-1,-1,-1,-1,-1,-1,597.0,1304.0,5734.0,24898.0,150.0,381.0,1306.0,5734.0,24898.0,3883.0,381.0,2234.0,0,-1.0,-1,0.0,5510.666666666667,9724.288800044282,24898.0,38436.0,6406.0,0.002296145014826866,0.021194790276447655,-0.9576104194471047
80000.0,1,2,2,31,8,7,6,5,4,3,126786.0,124971.0,121216.0,97622.0,88878.0,80518.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.5,8,1.8708286933869707,106665.16666666667,20166.877323142187,126786.0,0.0,0.0,1.5848051899351259,1.3332979171093695,8.16659583421874
100000.0,2,2,1,46,-1,3,2,0,0,-1,5291.0,5045.0,3336.0,1863.0,390.0,930.0,0.0,0.0,0.0,0.0,930.0,0.0,1,0.5,3,1.6431676725154984,2809.1666666666665,2083.9801742499058,5291.0,930.0,155.0,0.052909470905290946,0.028091385752809138,0.5561827715056182
280000.0,2,2,1,35,1,-1,2,-1,-1,0,-3.0,146.0,146.0,1596.0,1672.0,1596.0,149.0,0.0,1600.0,1672.0,1562.0,326.0,0,0.0,2,1.2649110640673518,858.8333333333334,837.5068755936675,1672.0,5309.0,884.8333333333334,-1.0714247449116254e-05,0.0030672509502942254,0.006134501900588451
50000.0,1,3,2,36,0,0,0,0,-2,-2,47911.0,48418.0,7000.0,0.0,0.0,0.0,2166.0,1000.0,0.0,0.0,0.0,0.0,0,-0.6666666666666666,0,1.0327955589886446,17221.5,24121.717482385036,48418.0,3166.0,527.6666666666666,0.9582008359832803,0.3444231115377692,0.022179556408871814
260000.0,2,1,2,31,-1,-1,-1,-1,-1,0,1629.0,933.0,2218.0,4068.0,9829.0,21270.0,933.0,2220.0,4068.0,9829.0,11680.0,553.0,0,-0.8333333333333334,0,0.408248290463863,6657.833333333333,7849.254115307178,21270.0,29283.0,4880.5,0.006265360517844162,0.025606952793771304,-0.7821194277457907
30000.0,1,2,1,36,0,0,2,0,0,0,18441.0,19936.0,20803.0,21655.0,22646.0,23764.0,1800.0,1500.0,1500.0,1500.0,1500.0,1500.0,1,0.3333333333333333,2,0.816496580927726,21207.5,1909.9259409725812,23764.0,9300.0,1550.0,0.6146795106829772,0.7068931035632146,1.7471195404597624
30000.0,2,2,1,25,1,2,0,0,0,0,30347.0,28517.0,29709.0,29833.0,29306.0,29348.0,0.0,1800.0,1000.0,1041.0,1138.0,932.0,0,0.5,2,0.8366600265340756,29510.0,616.1830896738403,30347.0,5911.0,985.1666666666666,1.0115329489017033,0.9836338788707043,2.467267757741409
130000.0,1,2,2,33,2,2,-1,-1,-2,-2,2183.0,2000.0,700.0,0.0,0.0,0.0,13.0,700.0,0.0,0.0,0.0,0.0,0,-0.3333333333333333,2,1.8618986725025257,813.8333333333334,1027.768537496,2183.0,713.0,118.83333333333333,0.016792178521703678,0.006260208254808297,-0.32081291682371676
50000.0,2,3,2,48,0,-1,-1,-1,-1,0,1500.0,2000.0,1382.0,-118.0,13656.0,13927.0,2000.0,1382.0,0.0,13925.0,498.0,516.0,0,-0.6666666666666666,0,0.5163977794943223,5391.166666666667,6545.738229311241,13927.0,18321.0,3053.5,0.02999940001199976,0.10782117690979515,-0.4510243128470764
150000.0,1,2,1,35,2,2,2,2,2,2,144194.0,145889.0,146189.0,146838.0,148754.0,150746.0,6600.0,5300.0,5600.0,5500.0,5700.0,5500.0,1,2.0,2,0.0,147101.66666666666,2316.8486067645135,150746.0,34200.0,5700.0,0.9612869247538349,0.9806712399695112,3.961342479939022
200000.0,2,1,1,58,-2,-2,-2,-2,-1,-1,-200.0,-200.0,-200.0,0.0,5957.0,0.0,0.0,0.0,200.0,5957.0,0.0,0.0,0,-1.6666666666666667,-1,0.5163977794943223,892.8333333333334,2482.8588696634906,5957.0,6157.0,1026.1666666666667,-0.0009999950000249998,0.004464144345944937,-1.6577383779747767
560000.0,1,2,1,32,1,-2,-2,-1,-1,-2,19924.0,16297.0,4593.0,2512.0,11461.0,3402.0,1163.0,1023.0,2519.0,46518.0,3421.0,11467.0,0,-1.1666666666666667,1,1.1690451944500122,9698.166666666666,7328.919194988212,19924.0,66111.0,11018.5,0.03557850789552162,0.017318123836683623,-1.1320304189932997
20000.0,1,3,2,26,-1,3,2,0,0,0,20780.0,20172.0,19400.0,20000.0,20000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0,0.6666666666666666,3,1.5055453054181622,16725.333333333332,8205.575340380872,20780.0,1000.0,166.66666666666666,1.0389480525973702,0.8362248554238955,2.3391163775144577
270000.0,1,1,1,41,-1,-1,-1,-1,-1,-1,316.0,316.0,316.0,571.0,7711.0,571.0,316.0,316.0,571.0,7711.0,571.0,571.0,0,-1.0,-1,0.0,1633.5,2979.974412641827,7711.0,10056.0,1676.0,0.0011703660356813493,0.006049977592675583,-0.9879000448146489
300000.0,2,1,2,48,2,0,0,0,0,0,304040.0,305627.0,305697.0,269017.0,275230.0,260419.0,11500.0,12000.0,10000.0,10500.0,10000.0,10000.0,1,0.3333333333333333,2,0.816496580927726,286671.6666666667,20759.231543259655,305697.0,64000.0,10666.666666666666,1.013463288455705,0.9555690369920989,2.244471407317531
100000.0,2,2,1,29,1,4,3,2,2,2,85264.0,83376.0,81445.0,82710.0,84242.0,82730.0,0.0,0.0,3200.0,3000.0,0.0,3300.0,0,2.3333333333333335,4,1.0327955589886446,83294.5,1331.4863499112562,85264.0,9500.0,1583.3333333333333,0.8526314736852632,0.8329366706332937,3.999206674599921
20000.0,1,3,2,43,0,0,0,0,0,0,19107.0,20120.0,19445.0,19831.0,19473.0,20009.0,1330.0,1274.0,660.0,752.0,906.0,650.0,0,0.0,0,0.0,19664.166666666668,387.17976014593876,20120.0,5572.0,928.6666666666666,0.9553022348882556,0.9831591753745647,1.9663183507491293
20000.0,1,3,1,69,0,0,0,0,0,0,18516.0,19193.0,18578.0,17989.0,19533.0,20039.0,1700.0,2000.0,2000.0,2000.0,831.0,400.0,0,0.0,0,0.0,18974.666666666668,752.5249940478168,20039.0,8931.0,1488.5,0.9257537123143843,0.9486858990383815,1.897371798076763
70000.0,1,3,1,56,0,0,0,0,0,0,42039.0,46330.0,47480.0,49242.0,29993.0,29618.0,5000.0,2238.0,3000.0,3000.0,1500.0,1500.0,0,0.0,0,0.0,40783.666666666664,8829.864747926022,49242.0,16238.0,2706.3333333333335,0.6005485635919486,0.5826154864454317,1.1652309728908634
60000.0,2,2,2,31,2,0,0,0,2,2,19921.0,20993.0,21736.0,23172.0,22661.0,24087.0,1700.0,1400.0,1800.0,0.0,1800.0,0.0,0,1.0,2,1.0954451150103321,22095.0,1517.7555797953767,24087.0,6700.0,1116.6666666666667,0.33201113314778086,0.36824386260229,1.7364877252045798
180000.0,2,2,1,51,2,2,0,0,0,0,15100.0,14627.0,15632.0,15787.0,16117.0,17162.0,0.0,1495.0,650.0,671.0,1401.0,706.0,0,0.6666666666666666,2,1.0327955589886446,15737.5,874.8048353775829,17162.0,4923.0,820.5,0.08388842284209533,0.08743006983294538,0.8415268063325574
360000.0,2,1,2,31,-1,-1,-1,-1,-1,-1,1041.0,5792.0,1358.0,5209.0,697.0,-4.0,5821.0,1367.0,5220.0,700.0,0.0,934.0,0,-1.0,-1,0.0,2348.8333333333335,2489.6789685954827,5792.0,14042.0,2340.3333333333335,0.0028916586342815714,0.006524518913373389,-0.9869509621732533
200000.0,1,1,1,34,2,2,2,2,2,2,170487.0,174258.0,175905.0,178528.0,175581.0,180145.0,8000.0,6000.0,7000.0,0.0,7500.0,6000.0,1,2.0,2,0.0,175817.33333333334,3375.9124791183,180145.0,34500.0,5750.0,0.8524307378463107,0.8790822712553105,3.758164542510621
170000.0,2,2,1,42,0,0,0,0,0,0,37772.0,38862.0,39914.0,40559.0,41953.0,42210.0,2000.0,2000.0,1610.0,2200.0,1600.0,1600.0,0,0.0,0,0.0,40211.666666666664,1732.5355600006214,42210.0,11010.0,1835.0,0.2221869283121864,0.2365378242873081,0.4730756485746162
170000.0,2,1,1,51,-2,-2,-2,-2,-2,-2,4667.0,5910.0,1630.0,2326.0,660.0,1373.0,5914.0,1630.0,2326.0,660.0,1373.0,6674.0,0,-2.0,-2,0.0,2761.0,2066.793071403134,5910.0,18577.0,3096.1666666666665,0.027452779689531238,0.01624108093481803,-1.9675178381303637
60000.0,2,3,1,51,1,-1,-1,-1,-1,-2,0.0,724.0,0.0,785.0,0.0,0.0,724.0,0.0,785.0,0.0,0.0,0.0,0,-0.8333333333333334,1,0.983192080250175,251.5,390.09934632090835,785.0,1509.0,251.5,0.0,0.004191596806719888,-0.8249501397198936
30000.0,1,2,2,27,1,2,0,-1,2,0,29956.0,28469.0,58384.0,29553.0,29933.0,30000.0,0.0,2000.0,30000.0,1000.0,1000.0,0.0,1,0.6666666666666666,2,1.2110601416389968,34382.5,11772.542745728299,58384.0,34000.0,5666.666666666667,0.9985000499983334,1.146045131828939,2.9587569303245447
140000.0,2,1,1,37,0,0,0,0,0,0,37625.0,38023.0,39577.0,39465.0,45180.0,44213.0,1657.0,2211.0,1459.0,6398.0,1729.0,1633.0,0,0.0,0,0.0,40680.5,3219.2420070569406,45180.0,15087.0,2514.5,0.2687480803708545,0.2905729244791109,0.5811458489582217
20000.0,1,1,2,25,0,0,0,0,0,0,15848.0,16883.0,17839.0,18040.0,18414.0,16213.0,1595.0,1551.0,752.0,773.0,772.0,354.0,0,0.0,0,0.0,17206.166666666668,1047.8598029634816,18414.0,5797.0,966.1666666666666,0.792360381980901,0.86026532006733,1.72053064013466
20000.0,2,1,2,27,0,0,0,0,-1,-1,14088.0,8842.0,6653.0,2946.0,1186.0,416.0,1111.0,1009.0,7.0,1190.0,416.0,831.0,0,-0.3333333333333333,0,0.5163977794943223,5688.5,5234.873284044228,14088.0,4564.0,760.6666666666666,0.704364781760912,0.28441077946102694,0.23548822558872057
520000.0,1,1,2,39,-1,-1,-1,-1,-1,-1,13273.0,12709.0,5480.0,5397.0,70137.0,11819.0,12712.0,5487.0,5397.0,70137.0,11820.0,7888.0,0,-1.0,-1,0.0,19802.5,24911.454038253167,70137.0,113441.0,18906.833333333332,0.025524950913555937,0.03808165753527397,-0.9238366849294521
30000.0,2,2,2,22,0,0,-1,2,-1,-1,10348.0,9287.0,1900.0,150.0,2558.0,2829.0,1013.0,1900.0,0.0,2558.0,2829.0,3000.0,0,-0.16666666666666666,2,1.1690451944500122,4512.0,4227.522063809957,10348.0,11300.0,1883.3333333333333,0.34492183593880205,0.1503949868337722,0.13412330700087774
70000.0,2,1,2,24,1,2,0,0,2,0,71017.0,64454.0,64182.0,30351.0,29826.0,29699.0,0.0,1809.0,2500.0,0.0,2000.0,1500.0,0,0.8333333333333334,2,0.983192080250175,48254.833333333336,20192.533109213084,71017.0,7809.0,1301.5,1.014514078370309,0.6893449141202745,2.2120231615738826
80000.0,2,3,1,54,0,0,0,0,0,0,76752.0,77528.0,68966.0,63972.0,50072.0,51239.0,3768.0,3009.0,2009.0,1818.0,2000.0,6000.0,0,0.0,0,0.0,64754.833333333336,12030.759683688586,77528.0,18604.0,3100.6666666666665,0.9593880076499044,0.809425298850431,1.618850597700862
50000.0,1,3,1,36,1,3,2,5,4,3,21031.0,20411.0,23766.0,23114.0,22173.0,21521.0,0.0,4000.0,0.0,0.0,0.0,1250.0,1,3.0,5,1.4142135623730951,22002.666666666668,1271.4528173183096,23766.0,5250.0,875.0,0.42061158776824464,0.4400445324426845,3.880089064885369
170000.0,2,1,2,25,0,0,0,-2,-2,-2,26359.0,5275.0,0.0,0.0,0.0,0.0,1275.0,0.0,0.0,0.0,0.0,0.0,0,-1.0,0,1.0954451150103321,5272.333333333333,10543.600080933773,26359.0,1275.0,212.5,0.15505202910571114,0.031013543057589854,-0.9379729138848203
160000.0,2,2,2,24,2,2,2,2,2,2,67018.0,67257.0,68939.0,72267.0,73602.0,75133.0,1900.0,3400.0,5100.0,2800.0,2900.0,2800.0,0,2.0,2,0.0,70702.66666666667,3436.3071263591482,75133.0,18900.0,3150.0,0.4188598821257367,0.4418889048610113,2.883777809722023
360000.0,2,2,2,30,1,2,2,-1,-1,-2,7102.0,6922.0,1861.0,1457.0,-129.0,-2629.0,1893.0,0.0,1457.0,2500.0,326.0,0.0,0,0.16666666666666666,2,1.7224014243685084,2430.6666666666665,3883.7635698722274,7102.0,6176.0,1029.3333333333333,0.01972772297854728,0.006751833096759916,0.1801703328601865
